time,sp,sensor,sensor filtered,e,p,i,d,control signal 
20:11:2,1500.0,1320,1436.9445971974776,63.055402802522394,12.636302721625489,287.91,3.9,300.92233635736164
20:11:3,1500.0,1320,1425.2501374777298,74.74986252227018,14.979872449462945,288.72,3.25,304.4463027216255
20:11:3,1500.0,1320,1414.725123729957,85.27487627004302,17.089085204516625,289.66,2.87,306.949872449463
20:11:3,1500.0,1320,1405.2526113569613,94.74738864303868,18.98737668406495,290.68,2.66,309.61908520451664
20:11:3,1500.0,1320,1396.7273502212652,103.27264977873483,20.695839015658464,291.8,2.37,312.327376684065
20:11:3,1500.0,1440,1401.0546151991387,98.94538480086135,19.828655114092616,293.48,-0.77,314.8658390156585
20:11:3,1500.0,1440,1404.9491536792248,95.05084632077524,19.048189602683358,293.94,-2.43,312.53865511409265
20:11:3,1500.0,1440,1408.4542383113023,91.54576168869767,18.345770642415015,295.02,-0.9,310.55818960268334
20:11:3,1500.0,1440,1411.6088144801722,88.39118551982779,17.71359357817349,295.91,-0.95,312.465770642415
20:11:3,1500.0,1440,1414.447933032155,85.5520669678449,17.144634220356117,296.83,-0.8,312.67359357817355
20:11:4,1500.0,1560,1429.0031397289397,70.99686027106031,14.227770798320488,297.67,-3.7,313.1746342203561
20:11:4,1500.0,1560,1442.1028257560458,57.89717424395417,11.602593718488416,298.26,-3.85,308.1977707983205
20:11:4,1500.0,1560,1453.8925431804412,46.10745681955882,9.239934346639588,298.8,-3.02,306.0125937184884
20:11:4,1500.0,1560,1464.503288862397,35.496711137602915,7.113540911975625,299.16,-3.18,305.0199343466396
20:11:4,1500.0,1560,1474.0529599761574,25.947040023842646,5.199786820778067,299.46,-2.49,303.09354091197565
20:11:4,1500.0,1440,1470.6476639785417,29.352336021458314,5.882208138700246,299.76,1.01,302.16978682077803
20:11:4,1500.0,1440,1467.5828975806876,32.417102419312414,6.496387324830208,300.2,0.68,306.65220813870025
20:11:4,1500.0,1440,1464.8246078226189,35.17539217738113,7.049148592347179,300.54,0.86,307.3763873248302
20:11:4,1500.0,1440,1462.342147040357,37.65785295964292,7.546633733112443,300.91,0.77,308.4491485923472
20:11:4,1500.0,1440,1460.1079323363215,39.89206766367852,7.9943703598011755,301.35,0.61,309.22663373311246
20:11:5,1500.0,1440,1458.0971391026894,41.902860897310575,8.39733332382104,301.8,0.57,309.9543703598012
20:11:5,1500.0,1440,1456.2874251924204,43.712574807579585,8.75999999143895,302.3,0.47,310.76733332382105
20:11:5,1500.0,1440,1454.6586826731784,45.34131732682158,9.086399992295046,302.84,0.41,311.529999991439
20:11:5,1500.0,1440,1453.1928144058606,46.807185594139355,9.380159993065528,303.31,0.44,312.33639999229507
20:11:5,1500.0,1560,1463.8735329652745,36.126467034725465,7.239743993758984,303.68,-3.14,313.13015999306555
20:11:5,1500.0,1560,1473.4861796687471,26.513820331252873,5.313369594383077,303.98,-2.6,307.779743993759
20:11:5,1500.0,1560,1482.1375617018725,17.862438298127472,3.579632634944746,304.21,-1.98,306.69336959438306
20:11:5,1500.0,1560,1489.9238055316853,10.076194468314725,2.019269371450271,304.31,-2.27,305.8096326349447
20:11:5,1500.0,1560,1496.9314249785168,3.068575021483184,0.6149424343052302,304.34,-1.96,304.0592693714503
20:11:6,1500.0,1560,1503.2382824806652,-3.238282480665248,-0.6489518091253158,304.31,-2.1,302.99494243430524
20:11:6,1500.0,1560,1508.9144542325987,-8.9144542325987,-1.7864566282127798,304.21,-1.58,301.56104819087466
20:11:6,1500.0,1560,1514.0230088093388,-14.023008809338762,-2.810210965391488,304.04,-1.24,300.84354337178723
20:11:6,1500.0,1560,1518.620707928405,-18.620707928404954,-3.731589868852353,303.86,-1.41,299.9897890346085
20:11:6,1500.0,1560,1522.7586371355644,-22.758637135564413,-4.560830881967109,303.63,-1.23,298.71841013114766
20:11:6,1500.0,1560,1526.482773422008,-26.482773422007995,-5.307147793770403,303.33,-1.01,297.8391691180329
20:11:6,1500.0,1560,1529.8344960798072,-29.834496079807195,-5.978833014393363,303.02,-0.96,297.0128522062296
20:11:6,1500.0,1560,1532.8510464718265,-32.85104647182652,-6.5833497129540355,302.65,-0.82,296.0811669856066
20:11:6,1500.0,1560,1535.565941824644,-35.565941824643915,-7.127414741658641,302.14,-0.57,295.24665028704595
20:11:7,1500.0,1560,1538.0093476421796,-38.00934764217959,-7.617073267492791,301.83,-0.89,294.44258525834135
20:11:7,1500.0,1560,1540.2084128779616,-40.208412877961564,-8.057765940743499,301.38,-0.59,293.3229267325072
20:11:7,1500.0,1560,1542.1875715901654,-42.18757159016536,-8.454389346669139,300.96,-0.6,292.73223405925654
20:11:7,1500.0,1560,1543.9688144311488,-43.96881443114876,-8.811350412002213,300.5,-0.51,291.9056106533308
20:11:7,1500.0,1560,1545.571932988034,-45.57193298803395,-9.132615370802005,299.94,-0.39,291.1786495879978
20:11:7,1500.0,1560,1547.0147396892305,-47.01473968923051,-9.421753833721795,299.47,-0.44,290.417384629198
20:11:7,1500.0,1560,1548.3132657203075,-48.31326572030753,-9.681978450349629,298.91,-0.34,289.6082461662782
20:11:7,1500.0,1560,1549.4819391482768,-49.48193914827675,-9.916180605314661,298.41,-0.35,288.88802154965043
20:11:7,1500.0,1560,1550.533745233449,-50.533745233449054,-10.126962544783192,297.82,-0.27,288.14381939468535
20:11:8,1500.0,1440,1539.4803707101041,-39.480370710104125,-7.911866290304868,297.42,3.32,287.42303745521684
20:11:8,1500.0,1440,1529.5323336390938,-29.53233363909385,-5.918279661274408,297.02,2.23,292.8281337096951
20:11:8,1500.0,1440,1520.5791002751846,-20.5791002751846,-4.124051695146995,296.81,2.66,293.3317203387256
20:11:8,1500.0,1440,1512.5211902476663,-12.521190247666254,-2.5092465256323178,296.69,2.49,295.34594830485304
20:11:8,1500.0,1440,1505.2690712228996,-5.2690712228995835,-1.0559218730690767,296.63,2.05,296.6707534743677
20:11:8,1500.0,1440,1498.7421641006097,1.2578358993903294,0.25207031423782206,296.64,1.85,297.62407812693095
20:11:8,1500.0,1440,1492.8679476905488,7.132052309451183,1.4292632828140173,296.72,1.55,298.7420703142378
20:11:8,1500.0,1440,1487.5811529214939,12.418847078506133,2.488736954532629,296.85,1.55,299.69926328281406
20:11:8,1500.0,1440,1482.8230376293445,17.176962370655474,3.442263259079357,297.05,1.22,300.88873695453265
20:11:9,1500.0,1440,1478.5407338664102,21.459266133589836,4.300436933171404,297.27,1.28,301.7122632590794
20:11:9,1500.0,1440,1474.6866604797692,25.313339520230784,5.072793239854249,297.56,1.01,302.85043693317135
20:11:9,1500.0,1440,1471.2179944317922,28.78200556820775,5.767913915868834,297.94,0.78,303.64279323985426
20:11:9,1500.0,1440,1468.096194988613,31.90380501138702,6.39352252428196,298.24,1.0,304.48791391586883
20:11:9,1500.0,1440,1465.2865754897516,34.71342451024839,6.956570271853778,298.63,0.75,305.63352252428194
20:11:9,1500.0,1440,1462.7579179407765,37.24208205922355,7.4633132446684,298.97,0.83,306.33657027185376
20:11:9,1500.0,1440,1460.4821261466989,39.517873853301126,7.9193819202015465,299.4,0.63,307.26331324466844
20:11:9,1500.0,1440,1458.433913532029,41.56608646797099,8.329843728181388,299.85,0.57,307.9493819202015
20:11:9,1500.0,1440,1456.5905221788262,43.40947782117382,8.699259355363235,300.36,0.47,308.7498437281814
20:11:10,1500.0,1560,1466.9314699609436,33.06853003905644,6.626933419826911,300.7,-3.07,309.52925935536325
20:11:10,1500.0,1560,1476.2383229648492,23.761677035150797,4.76184007784422,300.97,-2.43,304.2569334198269
20:11:10,1500.0,1560,1484.6144906683644,15.385509331635603,3.0832560700597753,301.15,-2.19,303.30184007784425
20:11:10,1500.0,1560,1492.153041601528,7.8469583984719975,1.5725304630537884,301.23,-2.26,302.0432560700597
20:11:10,1500.0,1560,1498.9377374413752,1.0622625586247523,0.21287741674840038,301.24,-1.47,300.5425304630538
20:11:10,1500.0,1560,1505.0439636972378,-5.043963697237814,-1.010810324926458,301.19,-1.93,299.9828774167484
20:11:10,1500.0,1560,1510.539567327514,-10.539567327514078,-2.1121292924338215,301.09,-1.68,298.2491896750735
20:11:10,1500.0,1560,1515.4856105947626,-15.485610594762647,-3.103316363190435,300.93,-1.47,297.2978707075661
20:11:10,1500.0,1560,1519.9370495352864,-19.937049535286405,-3.995384726871396,300.7,-1.17,296.3566836368095
20:11:11,1500.0,1560,1523.9433445817579,-23.943344581757856,-4.798246254184275,300.44,-1.09,295.53461527312857
20:11:11,1500.0,1560,1527.549010123582,-27.549010123582093,-5.5208216287658525,300.14,-0.99,294.55175374581574
20:11:11,1500.0,1560,1530.7941091112239,-30.79410911122386,-6.171139465889262,299.82,-0.95,293.6291783712341
20:11:11,1500.0,1560,1533.7146982001016,-33.714698200101566,-6.756425519300355,299.46,-0.83,292.69886053411074
20:11:11,1500.0,1560,1536.3432283800914,-36.34322838009143,-7.2831829673703234,299.07,-0.73,291.87357448069963
20:11:11,1500.0,1560,1538.7089055420822,-38.70890554208222,-7.757264670633278,298.65,-0.66,291.0568170326296
20:11:11,1500.0,1560,1540.838014987874,-40.838014987873976,-8.183938203569946,298.09,-0.47,290.2327353293667
20:11:11,1500.0,1560,1542.7542134890866,-42.754213489086624,-8.56794438321296,297.68,-0.61,289.43606179643
20:11:11,1500.0,1560,1544.478792140178,-44.47879214017803,-8.913549944891678,297.24,-0.53,288.50205561678706
20:11:11,1500.0,1560,1546.0309129261602,-46.03091292616023,-9.22459495040251,296.71,-0.4,287.7964500551084
20:11:12,1500.0,1560,1547.4278216335442,-47.42782163354423,-9.504535455362264,296.23,-0.41,287.0854050495975
20:11:29,1500.0,0,0.14252928028823744,1499.8574707197117,300.57143713223024,15.21,0.0,0
20:11:29,1500.0,0,0.14110398748535508,1499.8588960125146,300.57172276090796,32.83,0.0,315.7814371322302
20:11:29,1500.0,0,0.13969294761050152,1499.8603070523895,300.5720055332989,47.74,0.0,333.40172276090794
20:11:29,1500.0,0,0.13829601813439651,1499.8617039818655,300.57228547796586,65.06,0.0,348.31200553329893
20:11:29,1500.0,0,0.13691305795305256,1499.863086942047,300.57256262318623,80.42,0.0,365.63228547796587
20:11:30,1500.0,0,0.13554392737352203,1499.8644560726266,300.5728369969544,97.59,0.0,380.99256262318625
20:11:30,1500.0,0,0.1341884880997868,1499.8658115119001,300.57310862698483,113.1,0.0,398.1628369969544
20:11:30,1500.0,0,0.13284660321878894,1499.8671533967813,300.573377540715,129.97,0.0,413.6731086269848
20:11:30,1500.0,0,0.13151813718660105,1499.8684818628135,300.57364376530785,148.94,0.0,430.543377540715
20:11:30,1500.0,0,0.13020295581473504,1499.8697970441854,300.5739073276548,162.64,0.0,449.51364376530785
20:11:30,1500.0,240,2.52890092625659,1497.4710990737435,300.0932082543782,178.43,-0.69,463.2139073276548
20:11:30,1500.0,240,4.903611916994026,1495.0963880830059,299.61731617183443,195.24,-0.64,477.83320825437823
20:11:30,1500.0,240,7.254575797824088,1492.7454242021759,299.1461830101161,212.33,-0.62,494.21731617183445
20:11:30,1500.0,240,9.582030039845849,1490.417969960154,298.6797611800149,227.44,-0.69,510.85618301011607
20:11:31,1500.0,240,11.886209739447393,1488.1137902605526,298.2180035682148,244.17,-0.62,525.4297611800148
20:11:31,1500.0,960,21.367347642052927,1478.632652357947,296.31798353253265,261.98,-2.37,541.7680035682148
20:11:31,1500.0,960,30.753674165632408,1469.2463258343676,294.4369636972073,276.44,-2.87,555.9279835325327
20:11:31,1500.0,960,40.04613742397609,1459.953862576024,292.57475406023525,297.4,-1.95,568.0069636972073
20:11:31,1500.0,960,49.24567604973634,1450.7543239502636,290.73116651963284,312.11,-2.73,588.0247540602352
20:11:31,1500.0,1680,65.553219289239,1434.446780710761,287.46313485443653,326.66,-4.84,600.1111665196329
20:11:31,1500.0,1680,81.69768709634661,1418.3023129036533,284.22778350589215,339.05,-5.57,609.2831348544365
20:11:31,1500.0,1680,97.68071022538315,1402.319289774617,281.02478567083324,354.4,-4.4,617.707783505892
20:11:31,1500.0,1680,113.50390312312933,1386.4960968768708,277.8538178141249,371.38,-3.89,631.0247856708332
20:11:32,1500.0,1680,129.16886409189806,1370.831135908102,274.7145596359837,385.01,-4.75,645.3438178141249
20:11:32,1500.0,2160,149.4771754509791,1350.522824549021,270.6447740396238,399.79,-5.59,654.9745596359837
20:11:32,1500.0,2160,169.58240369646933,1330.4175963035307,266.6156862992276,413.95,-5.69,664.8447740396238
20:11:32,1500.0,2160,189.48657965950466,1310.5134203404953,262.6268894362353,428.42,-5.43,674.8756862992275
20:11:32,1500.0,2160,209.19171386290964,1290.8082861370904,258.67798054187296,442.03,-5.63,685.6168894362353
20:11:32,1500.0,2400,231.09979672428057,1268.9002032757194,254.28760073645418,461.39,-4.32,695.077980541873
20:11:32,1500.0,2400,252.7887987570378,1247.2112012429623,249.94112472908967,472.03,-7.65,711.3576007364542
20:11:32,1500.0,2400,274.26091076946744,1225.7390892305325,245.63811348179874,486.31,-5.55,714.3211247290897
20:11:32,1500.0,2400,295.51830166177274,1204.4816983382273,241.37813234698078,498.28,-6.44,726.3981134817988
20:11:32,1500.0,2400,316.563118645155,1183.436881354845,237.16075102351095,508.85,-7.09,733.2181323469807
20:11:33,1500.0,2520,338.5974874587035,1161.4025125412966,232.74506351327585,521.68,-6.01,738.9207510235109
20:11:33,1500.0,2520,360.4115125841165,1139.5884874158835,228.37353287814307,534.15,-6.0,748.4150635132758
20:11:33,1500.0,2520,382.00739745827536,1117.9926025417246,224.04571754936165,547.4,-5.49,756.523532878143
20:11:33,1500.0,2520,403.3873234836926,1096.6126765163074,219.76118037386803,558.19,-6.54,765.9557175493617
20:11:33,1500.0,2520,424.55345024885577,1075.4465497511442,215.5194885701293,570.93,-5.38,771.4111803738681
20:11:33,1500.0,2640,446.70791574636723,1053.2920842536328,211.07973368442802,581.72,-6.52,781.0694885701292
20:11:33,1500.0,2640,468.6408365889036,1031.3591634110965,206.68437634758376,595.28,-5.02,786.279733684428
20:11:33,1500.0,2640,490.35442822301457,1009.6455717769854,202.3329725841079,606.63,-5.82,796.9443763475838
20:11:33,1500.0,2640,511.85088394078446,988.1491160592155,198.0250828582668,614.96,-7.68,803.1429725841078
20:11:34,1500.0,2640,533.1323751013766,966.8676248986234,193.76027202968416,625.35,-5.97,805.3050828582669
20:11:34,1500.0,2640,554.2010513503628,945.7989486496372,189.53810930938732,635.51,-5.91,813.1402720296842
20:11:34,1500.0,2640,575.0590408368591,924.9409591631409,185.35816821629345,646.19,-5.44,819.1381093093873
20:11:34,1500.0,2640,595.7084504284906,904.2915495715094,181.2200265341305,655.45,-6.07,826.1081682162935
20:11:34,1500.0,2640,616.1513659242056,883.8486340757944,177.12326626878922,665.65,-5.33,830.6000265341305
20:11:34,1500.0,2640,636.3898522649636,863.6101477350364,173.06747360610132,675.79,-5.19,837.4432662687892
20:11:34,1500.0,2640,656.4259537423139,843.5740462576861,169.0522388700403,684.26,-6.01,843.6674736061012
20:11:34,1500.0,2640,676.2616942048908,823.7383057951092,165.0771564813399,694.76,-4.69,847.3022388700404
20:11:34,1500.0,2640,695.8990772628418,804.1009227371582,161.1418249165265,703.56,-5.4,855.1471564813398
20:11:35,1500.0,2640,715.3400864902134,784.6599135097866,157.24584666736126,710.41,-6.7,859.3018249165265
20:11:35,1500.0,2520,733.3866856253113,766.6133143746887,153.62930820068763,719.57,-4.55,860.9558466673611
20:11:35,1500.0,2520,751.2528187690582,748.7471812309418,150.04893511868076,727.31,-5.2,868.6493082006878
20:11:35,1500.0,2520,768.9402905813677,731.0597094186323,146.50436576749394,734.94,-5.1,872.1589351186807
20:11:35,1500.0,2520,786.450887675554,713.549112324446,142.995242109819,743.04,-4.65,876.344365767494
20:11:35,1500.0,2640,804.9863787987985,695.0136212012015,139.2807296887208,750.44,-5.25,881.3852421098189
20:11:35,1500.0,2640,823.3365150108104,676.6634849891896,135.6033623918336,757.91,-5.0,884.4707296887209
20:11:35,1500.0,2640,841.5031498607024,658.4968501392976,131.96276876791526,765.05,-5.05,888.5133623918335
20:11:35,1500.0,2640,859.4881183620953,640.5118816379047,128.35858108023612,771.74,-5.19,891.9627687679152
20:11:36,1500.0,2760,878.4932371784744,621.5067628215256,124.54995526943375,781.47,-3.65,894.9085810802361
20:11:36,1500.0,2760,897.3083048066896,602.6916951933104,120.77941571673941,785.77,-7.95,902.3699552694338
20:11:36,1500.0,2760,915.9352217586228,584.0647782413772,117.046581559572,792.75,-4.7,898.5994157167394
20:11:36,1500.0,2760,934.3758695410365,565.6241304589635,113.3510757439763,798.32,-5.65,905.096581559572
20:11:36,1500.0,2760,952.6321108456261,547.3678891543739,109.69252498653654,803.98,-5.32,906.0210757439763
20:11:36,1500.0,2760,970.7057897371699,529.2942102628301,106.07055973667117,809.88,-4.88,908.3525249865365
20:11:36,1500.0,2760,988.5987318397982,511.40126816020177,102.48481413930445,815.43,-4.97,911.0705597366712
20:11:36,1500.0,2760,1006.3127445214003,493.6872554785997,98.93492599791139,820.63,-5.06,912.9448141393044
20:11:36,1500.0,2760,1023.8496170761863,476.1503829238137,95.42053673793228,825.94,-4.74,914.5049259979114
20:11:37,1500.0,2760,1041.2111209054244,458.7888790945756,91.94129137055296,831.28,-4.49,916.6205367379323
20:11:37,1500.0,2880,1059.59900969637,440.4009903036299,88.25635845684744,835.75,-5.46,918.731291370553
20:11:37,1500.0,2880,1077.8030195994063,422.1969804005937,84.60827487227898,841.26,-4.2,918.5463584568474
20:11:37,1500.0,2880,1095.8249894034122,404.17501059658775,80.9966721235562,845.28,-5.46,921.668274872279
20:11:37,1500.0,2880,1113.666739509378,386.333260490622,77.42118540232066,849.28,-5.2,920.8166721235561
20:11:37,1500.0,2880,1131.3300721142841,368.6699278857159,73.88145354829747,852.94,-5.35,921.5011854023206
20:11:37,1500.0,2880,1148.8167713931412,351.18322860685885,70.37711901281452,856.82,-4.77,921.4714535482975
20:11:37,1500.0,2880,1166.1286036792096,333.8713963207904,66.9078278226864,860.67,-4.52,922.4271190128146
20:11:37,1500.0,2880,1183.2673176424175,316.73268235758246,63.473229544459535,863.85,-5.14,923.0578278226864
20:11:38,1500.0,2880,1200.2346444659934,299.76535553400663,60.07297724901493,867.37,-4.35,922.1832295444596
20:11:38,1500.0,2880,1217.0322980213334,282.9677019786666,56.70672747652479,870.24,-4.99,923.0929772490149
20:11:38,1500.0,2880,1233.66197504112,266.33802495887994,53.374140201759545,873.29,-4.38,921.9567274765247
20:11:38,1500.0,2880,1250.1253552907087,249.87464470929126,50.074878799741974,875.87,-4.8,922.2841402017596
20:11:38,1500.0,2880,1266.4241017378015,233.5758982621985,46.808610011744584,878.92,-3.76,921.1448787997421
20:11:38,1500.0,2880,1282.5598607204233,217.44013927957667,43.57500391162717,881.41,-4.25,921.9686100117445
20:11:38,1500.0,2880,1298.534262113219,201.46573788678097,40.37373387251091,883.19,-5.45,920.7350039116271
20:11:38,1500.0,2880,1314.3489194920867,185.65108050791332,37.20447653378584,885.18,-4.43,918.1137338725109
20:11:38,1500.0,2880,1330.0054302971657,169.99456970283427,34.066911768447994,887.28,-3.82,917.9544765337859
20:11:39,1500.0,2880,1345.505375994194,154.49462400580592,30.960722650763508,888.82,-4.7,917.5269117684479
20:11:39,1500.0,2760,1359.6503222342521,140.34967776574786,28.126075424255873,890.3,-4.04,915.0807226507635
20:11:39,1500.0,2760,1373.6538190119095,126.34618098809051,25.31977467001334,891.71,-3.78,914.3860754242559
20:11:39,1500.0,2760,1387.5172808217903,112.48271917820966,22.54153692331322,893.03,-3.55,913.2497746700134
20:11:39,1500.0,2760,1401.2421080135723,98.7578919864277,19.79108155408011,894.01,-4.16,912.0215369233132
20:11:39,1500.0,2880,1416.0296869334366,83.97031306656345,16.82765073853932,895.27,-2.96,909.6410815540802
20:11:39,1500.0,2880,1430.6693900641021,69.33060993589788,13.893854231153938,895.9,-4.88,909.1376507385393
20:11:39,1500.0,2880,1445.162696163461,54.83730383653892,10.989395688842402,896.46,-4.26,904.9138542311539
20:11:39,1500.0,2880,1459.5110692018263,40.48893079817367,8.113981731954004,896.86,-4.39,903.1893956888424
20:11:39,1500.0,2880,1473.715958509808,26.284041490192067,5.267321914634491,897.13,-4.22,900.583981731954
20:11:40,1500.0,2880,1487.7787989247097,12.22120107529031,2.449128695488178,897.26,-3.87,898.1773219146345
20:11:40,1500.0,2880,1501.7010109354626,-1.701010935462591,-0.3408825914667033,897.24,-3.66,895.8391286954882
20:11:40,1500.0,2880,1515.4840008261078,-15.484000826107831,-3.10299376555201,897.06,-3.6,893.2391174085334
20:11:40,1500.0,2880,1529.1291608178467,-29.129160817846696,-5.837483827896478,896.77,-4.09,890.3570062344479
20:11:40,1500.0,2880,1542.6378692096682,-42.637869209668224,-8.544628989617513,896.27,-3.46,886.8425161721035
20:11:40,1500.0,2880,1556.0114905175715,-56.011490517571474,-11.224702699721325,895.73,-4.18,884.2653710103824
20:11:40,1500.0,2880,1569.2513756123958,-69.2513756123958,-13.877975672724121,894.75,-2.82,880.3252973002787
20:11:40,1500.0,2880,1582.3588618562717,-82.35886185627169,-16.504715915996847,893.98,-4.23,878.0520243272758
20:11:40,1500.0,2880,1595.3352732377089,-95.33527323770886,-19.105188756836856,893.04,-3.97,873.2452840840032
20:11:41,1500.0,2880,1608.1819205053316,-108.18192050533162,-21.67965686926846,891.88,-3.6,869.9648112431631
20:11:41,1500.0,2760,1619.7001013002782,-119.70010130027822,-23.98790030057576,890.62,-3.29,866.6003431307315
20:11:41,1500.0,2760,1631.1031002872755,-131.10310028727554,-26.27306129757002,889.05,-2.87,863.3420996994242
20:11:41,1500.0,2760,1642.3920692844026,-142.39206928440262,-28.535370684594287,887.63,-3.42,859.9069387024299
20:11:41,1500.0,2760,1653.5681485915584,-153.56814859155838,-30.775056977748303,885.86,-2.92,855.6746293154057
20:11:41,1500.0,2760,1664.6324671056427,-164.63246710564272,-32.99234640797081,884.21,-3.32,852.1649430222518
20:11:41,1500.0,2760,1675.5861424345862,-175.58614243458624,-35.187462943891084,882.17,-2.83,847.8976535920292
20:11:41,1500.0,2760,1686.4302810102404,-186.43028101024038,-37.36062831445218,880.26,-3.19,844.1525370561088
20:11:41,1500.0,2760,1697.165978200138,-197.16597820013794,-39.51206203130765,877.31,-2.16,839.7093716855478
20:11:42,1500.0,2760,1707.7943184181368,-207.79431841813675,-41.64198141099461,874.97,-2.85,835.6379379686923
20:11:42,1500.0,2760,1718.3163752339556,-218.31637523395557,-43.7506015968847,873.06,-3.63,830.4780185890054
20:11:42,1500.0,2760,1728.7332114816159,-228.73321148161585,-45.838135580915825,869.96,-2.31,825.6793984031152
20:11:42,1500.0,2760,1739.0458793668,-239.0458793667999,-47.904794225106706,868.09,-3.97,821.8118644190843
20:11:42,1500.0,2760,1749.2554205731321,-249.25542057313214,-49.95078628285569,865.59,-3.06,816.2152057748933
20:11:42,1500.0,2760,1759.3628663674008,-259.3628663674008,-51.97631842002712,862.96,-3.0,812.5792137171444
20:11:42,1500.0,2760,1769.3692377037269,-269.36923770372687,-53.98159523582687,859.88,-2.63,807.9836815799729
20:11:42,1500.0,2760,1779.2755453266896,-279.27554532668955,-55.966819283468595,856.94,-2.83,803.2684047641732
20:11:42,1500.0,2760,1789.0827898734228,-289.0827898734228,-57.93219109063394,853.75,-2.67,798.1431807165314
20:11:43,1500.0,2760,1798.7919619746885,-298.79196197468855,-59.87790917972759,849.37,-2.0,793.1478089093661
20:11:43,1500.0,2640,1807.2040423549417,-307.20404235494175,-61.56369008793033,846.56,-2.77,787.4920908202724
20:11:43,1500.0,2640,1815.5320019313924,-315.5320019313924,-63.232613187051044,843.3,-2.43,782.2263099120696
20:11:43,1500.0,2640,1823.7766819120786,-323.77668191207863,-64.88484705518056,840.05,-2.47,777.637386812949
20:11:43,1500.0,2640,1831.9389150929578,-331.9389150929578,-66.52055858462876,836.68,-2.42,772.6951529448194
20:11:43,1500.0,2640,1840.0195259420284,-340.0195259420284,-68.13991299878249,832.96,-2.22,767.7394414153713
20:11:43,1500.0,2640,1848.0193306826081,-348.01933068260814,-69.74307386879468,829.15,-2.2,762.6000870012175
20:11:43,1500.0,2640,1855.9391373757821,-355.93913737578214,-71.33020313010675,824.97,-2.03,757.2069261312053
20:11:43,1500.0,2640,1863.7797460020245,-363.77974600202447,-72.90146109880571,821.32,-2.35,751.6097968698933
20:11:44,1500.0,2640,1871.5419485420043,-371.5419485420043,-74.45700648781768,817.37,-2.2,746.0685389011943
20:11:44,1500.0,2520,1878.0265290565842,-378.0265290565842,-75.75651642293948,813.16,-1.75,740.7129935121823
20:11:44,1500.0,2520,1884.4462637660183,-384.4462637660183,-77.04303125871007,807.64,-1.35,735.6534835770605
20:11:44,1500.0,2520,1890.8018011283582,-390.8018011283582,-78.31668094612299,803.87,-1.99,729.2469687412898
20:11:44,1500.0,2520,1897.0937831170747,-397.09378311707474,-79.57759413666179,800.08,-1.99,723.563319053877
20:11:44,1500.0,2520,1903.3228452859041,-403.3228452859041,-80.8258981952952,795.63,-1.7,718.5124058633382
20:11:44,1500.0,2520,1909.4896168330451,-409.48961683304515,-82.06171921334226,791.52,-1.85,713.1041018047048
20:11:44,1500.0,2520,1915.5947206647147,-415.5947206647147,-83.28518202120884,786.55,-1.54,707.6082807866577
20:11:44,1500.0,2520,1921.6387734580676,-421.6387734580676,-84.49641020099675,782.36,-1.83,701.7248179787912
20:11:45,1500.0,2520,1927.622385723487,-427.622385723487,-85.6955260989868,777.38,-1.55,696.0335897990033
20:11:45,1500.0,2520,1933.546161866252,-433.5461618662521,-86.88265083799692,772.98,-1.76,690.1344739010133
20:11:45,1500.0,2520,1939.4107002475896,-439.4107002475896,-88.05790432961696,767.99,-1.56,684.3373491620031
20:11:45,1500.0,2520,1945.2165932451137,-445.2165932451137,-89.2214052863208,763.43,-1.71,678.3720956703831
20:11:45,1500.0,2520,1950.9644273126626,-450.96442731266256,-90.37327123345759,757.91,-1.41,672.4985947136792
20:11:45,1500.0,2520,1956.654783039536,-456.6547830395359,-91.513618521123,752.32,-1.4,666.1267287665424
20:11:45,1500.0,2520,1962.2882352091406,-462.28823520914057,-92.64256233591178,748.33,-1.97,659.406381478877
20:11:45,1500.0,2520,1967.8653528570492,-467.8653528570492,-93.76021671255266,742.88,-1.44,653.7174376640883
20:11:45,1500.0,2520,1973.3866993284787,-473.3866993284787,-94.86669454542714,737.18,-1.38,647.6797832874473
20:11:46,1500.0,2520,1978.8528323351939,-478.85283233519385,-95.96210759997285,732.56,-1.71,640.9333054545729
20:11:46,1500.0,2520,1984.264304011842,-484.2643040118419,-97.04656652397313,727.65,-1.61,634.8878924000271
20:11:46,1500.0,2520,1989.6216609717235,-489.6216609717235,-98.12018085873339,721.95,-1.39,628.9934334760268
20:11:46,1500.0,2520,1994.9254443620064,-494.9254443620064,-99.18305905014608,716.19,-1.37,622.4398191412666
20:11:46,1500.0,2520,2000.1761899183864,-500.1761899183864,-100.23530845964464,711.17,-1.58,615.636940949854
20:11:46,1500.0,2520,2005.3744280192025,-505.37442801920247,-101.27703537504819,703.76,-1.07,609.3546915403552
20:11:46,1500.0,2400,2009.3206837390105,-509.3206837390105,-102.06786502129772,699.21,-1.33,601.4129646249518
20:11:46,1500.0,2400,2013.2274769016203,-513.2274769016203,-102.85078637108472,693.85,-1.13,595.8121349787023
20:11:46,1500.0,2400,2017.095202132604,-517.0952021326041,-103.62587850737387,688.61,-1.15,589.8692136289153
20:11:46,1500.0,2400,2020.924250111278,-520.9242501112781,-104.39321972230013,683.12,-1.09,583.8341214926262
20:11:47,1500.0,2520,2025.9150076101653,-525.9150076101653,-105.39336752507714,676.99,-1.29,577.6367802776998
20:11:47,1500.0,2520,2030.8558575340637,-530.8558575340637,-106.38351384982639,671.61,-1.47,570.3066324749229
